date,month,product,category,region,quantity,unit_price,total_sales
2025-02-26,February,Muffin,Bakery,Suburban,1,3.25,3.25
2025-02-27,February,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-02-27,February,Croissant,Bakery,Suburban,1,3.75,3.75
2025-02-27,February,Bagel,Bakery,Suburban,1,2.95,2.95
2025-02-27,February,Espresso,Beverage,Suburban,2,3.25,6.5
2025-02-27,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-27,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-27,February,Bagel,Bakery,Suburban,2,2.95,5.9
2025-02-27,February,Espresso,Beverage,Suburban,1,3.25,3.25
2025-02-27,February,Bagel,Bakery,Uptown,2,2.95,5.9
2025-02-27,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-27,February,Latte,Beverage,Uptown,2,4.5,9.0
2025-02-27,February,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-02-27,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-27,February,Croissant,Bakery,Uptown,3,3.75,11.25
2025-02-27,February,Espresso,Beverage,Downtown,2,3.25,6.5
2025-02-27,February,Muffin,Bakery,Suburban,3,3.25,9.75
2025-02-27,February,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-02-27,February,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-02-27,February,Muffin,Bakery,Downtown,1,3.25,3.25
2025-02-27,February,Croissant,Bakery,Downtown,2,3.75,7.5
2025-02-27,February,Bagel,Bakery,Uptown,3,2.95,8.85
2025-02-27,February,Latte,Beverage,Downtown,3,4.5,13.5
2025-02-28,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-28,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-28,February,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-02-28,February,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-02-28,February,Latte,Beverage,Downtown,1,4.5,4.5
2025-02-28,February,Muffin,Bakery,Downtown,1,3.25,3.25
2025-02-28,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-28,February,Espresso,Beverage,Uptown,1,3.25,3.25
2025-02-28,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-28,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-28,February,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-02-28,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-28,February,Latte,Beverage,Suburban,2,4.5,9.0
2025-02-28,February,Espresso,Beverage,Downtown,2,3.25,6.5
2025-02-28,February,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-02-28,February,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-02-28,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-28,February,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-02-28,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-28,February,Espresso,Beverage,Uptown,2,3.25,6.5
2025-02-28,February,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-01,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-01,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-01,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-01,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-01,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-01,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-01,March,Latte,Beverage,Suburban,3,4.5,13.5
2025-03-01,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-01,March,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-03-01,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-01,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-01,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-01,March,Espresso,Beverage,Downtown,2,3.25,6.5
2025-03-01,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-01,March,Espresso,Beverage,Downtown,2,3.25,6.5
2025-03-01,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-01,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-01,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-01,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-01,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-01,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-02,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-02,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-02,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-02,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-02,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-02,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-02,March,Latte,Beverage,Suburban,2,4.5,9.0
2025-03-02,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-02,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-02,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-02,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-02,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-02,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-02,March,Latte,Beverage,Uptown,2,4.5,9.0
2025-03-02,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-02,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-02,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-02,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-02,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-02,March,Bagel,Bakery,Uptown,2,2.95,5.9
2025-03-02,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-02,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-02,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-02,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-02,March,Latte,Beverage,Suburban,3,4.5,13.5
2025-03-02,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-02,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-02,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-03,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-03,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-03,March,Croissant,Bakery,Downtown,3,3.75,11.25
2025-03-03,March,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-03-03,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-03,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-03,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-03,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-03,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-03,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-03,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-03,March,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-03-03,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-03,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-03,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-03,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-03,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-03,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-03,March,Croissant,Bakery,Downtown,3,3.75,11.25
2025-03-03,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-03,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-03,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-04,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-04,March,Muffin,Bakery,Downtown,3,3.25,9.75
2025-03-04,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-04,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-04,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-04,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-04,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-04,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-04,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-04,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-04,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-04,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-04,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-04,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-04,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-04,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-04,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-04,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-04,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-04,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-04,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-05,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-05,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-05,March,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-03-05,March,Latte,Beverage,Suburban,3,4.5,13.5
2025-03-05,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-05,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-05,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-05,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-05,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-05,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-05,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-05,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-05,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-05,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-05,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-05,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-05,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-06,March,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-03-06,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-06,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-06,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-06,March,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-03-06,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-06,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-06,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-06,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-06,March,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-03-06,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-06,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-06,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-06,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-06,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-06,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-06,March,Croissant,Bakery,Suburban,3,3.75,11.25
2025-03-06,March,Latte,Beverage,Suburban,2,4.5,9.0
2025-03-06,March,Croissant,Bakery,Uptown,1,3.75,3.75
2025-03-06,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-06,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-06,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-06,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-06,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-07,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-07,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-07,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-07,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-07,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-07,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-07,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-07,March,Latte,Beverage,Downtown,2,4.5,9.0
2025-03-07,March,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-03-07,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-07,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-07,March,Latte,Beverage,Downtown,2,4.5,9.0
2025-03-07,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-07,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-07,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-07,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-07,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-07,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-07,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-07,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-07,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-07,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-08,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-08,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-08,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-08,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-08,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-08,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-08,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-08,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-08,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-08,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-08,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-08,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-08,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-08,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-08,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-08,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-08,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-08,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-08,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-08,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-08,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-08,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-08,March,Latte,Beverage,Suburban,2,4.5,9.0
2025-03-08,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-08,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-08,March,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-03-08,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-08,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-09,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-09,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-09,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-09,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-09,March,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-03-09,March,Bagel,Bakery,Suburban,1,2.95,2.95
2025-03-09,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-09,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-09,March,Latte,Beverage,Suburban,2,4.5,9.0
2025-03-09,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-09,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-09,March,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-03-09,March,Croissant,Bakery,Uptown,1,3.75,3.75
2025-03-09,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-09,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-09,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-09,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-09,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-09,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-09,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-10,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-10,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-10,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-10,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-10,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-10,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-10,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-10,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-10,March,Latte,Beverage,Suburban,3,4.5,13.5
2025-03-10,March,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-03-10,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-10,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-10,March,Bagel,Bakery,Downtown,1,2.95,2.95
2025-03-10,March,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-03-10,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-10,March,Muffin,Bakery,Downtown,3,3.25,9.75
2025-03-10,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-10,March,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-03-10,March,Latte,Beverage,Uptown,2,4.5,9.0
2025-03-10,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-10,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-10,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-10,March,Muffin,Bakery,Downtown,3,3.25,9.75
2025-03-10,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-10,March,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-03-11,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-11,March,Espresso,Beverage,Downtown,2,3.25,6.5
2025-03-11,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-11,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-11,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-11,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-11,March,Bagel,Bakery,Uptown,2,2.95,5.9
2025-03-11,March,Muffin,Bakery,Uptown,3,3.25,9.75
2025-03-11,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-11,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-11,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-11,March,Latte,Beverage,Downtown,2,4.5,9.0
2025-03-11,March,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-03-11,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-11,March,Muffin,Bakery,Uptown,3,3.25,9.75
2025-03-11,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-11,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-11,March,Croissant,Bakery,Downtown,3,3.75,11.25
2025-03-11,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-11,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-11,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-11,March,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-03-11,March,Bagel,Bakery,Uptown,2,2.95,5.9
2025-03-11,March,Espresso,Beverage,Downtown,2,3.25,6.5
2025-03-11,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-11,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-11,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-12,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-12,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-12,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-12,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-12,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-12,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-12,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-12,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-12,March,Bagel,Bakery,Downtown,3,2.95,8.85
2025-03-12,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-12,March,Latte,Beverage,Uptown,2,4.5,9.0
2025-03-12,March,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-03-12,March,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-03-12,March,Espresso,Beverage,Downtown,1,3.25,3.25
2025-03-12,March,Muffin,Bakery,Uptown,2,3.25,6.5
2025-03-12,March,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-03-12,March,Espresso,Beverage,Uptown,1,3.25,3.25
2025-03-13,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-13,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-13,March,Croissant,Bakery,Downtown,3,3.75,11.25
2025-03-13,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-13,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-13,March,Croissant,Bakery,Uptown,1,3.75,3.75
2025-03-13,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-13,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-13,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-13,March,Muffin,Bakery,Downtown,1,3.25,3.25
2025-03-13,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-13,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-13,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-13,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-13,March,Latte,Beverage,Suburban,2,4.5,9.0
2025-03-13,March,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-03-13,March,Espresso,Beverage,Uptown,3,3.25,9.75
2025-03-13,March,Croissant,Bakery,Uptown,1,3.75,3.75
2025-03-13,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-13,March,Espresso,Beverage,Downtown,2,3.25,6.5
2025-03-13,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-14,March,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-03-14,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-14,March,Latte,Beverage,Downtown,2,4.5,9.0
2025-03-14,March,Muffin,Bakery,Uptown,3,3.25,9.75
2025-03-14,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-14,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-14,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-14,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-14,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-14,March,Bagel,Bakery,Suburban,3,2.95,8.85
2025-03-14,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-14,March,Croissant,Bakery,Downtown,2,3.75,7.5
2025-03-14,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-14,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-14,March,Croissant,Bakery,Suburban,3,3.75,11.25
2025-03-14,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-14,March,Muffin,Bakery,Suburban,1,3.25,3.25
2025-03-14,March,Espresso,Beverage,Suburban,2,3.25,6.5
2025-03-14,March,Croissant,Bakery,Downtown,3,3.75,11.25
2025-03-14,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-14,March,Bagel,Bakery,Suburban,2,2.95,5.9
2025-03-14,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-14,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-14,March,Latte,Beverage,Suburban,1,4.5,4.5
2025-03-14,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-14,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-14,March,Bagel,Bakery,Uptown,1,2.95,2.95
2025-03-14,March,Espresso,Beverage,Uptown,2,3.25,6.5
2025-03-14,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-15,March,Latte,Beverage,Uptown,3,4.5,13.5
2025-03-15,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-15,March,Espresso,Beverage,Suburban,3,3.25,9.75
2025-03-15,March,Muffin,Bakery,Uptown,1,3.25,3.25
2025-03-15,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-15,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-15,March,Croissant,Bakery,Downtown,1,3.75,3.75
2025-03-15,March,Bagel,Bakery,Uptown,3,2.95,8.85
2025-03-15,March,Latte,Beverage,Downtown,3,4.5,13.5
2025-03-15,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-15,March,Muffin,Bakery,Downtown,2,3.25,6.5
2025-03-15,March,Croissant,Bakery,Uptown,1,3.75,3.75
2025-03-15,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-15,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-15,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-15,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-15,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-15,March,Latte,Beverage,Uptown,2,4.5,9.0
2025-03-15,March,Latte,Beverage,Downtown,2,4.5,9.0
2025-03-15,March,Croissant,Bakery,Suburban,3,3.75,11.25
2025-03-15,March,Latte,Beverage,Uptown,1,4.5,4.5
2025-03-15,March,Muffin,Bakery,Downtown,3,3.25,9.75
2025-03-15,March,Latte,Beverage,Downtown,1,4.5,4.5
2025-03-15,March,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-03-16,March,Croissant,Bakery,Suburban,2,3.75,7.5
2025-03-16,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-16,March,Croissant,Bakery,Uptown,3,3.75,11.25
2025-03-16,March,Latte,Beverage,Uptown,2,4.5,9.0
2025-03-16,March,Espresso,Beverage,Downtown,3,3.25,9.75
2025-03-16,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-16,March,Bagel,Bakery,Downtown,2,2.95,5.9
2025-03-16,March,Croissant,Bakery,Uptown,2,3.75,7.5
2025-03-16,March,Muffin,Bakery,Suburban,2,3.25,6.5
2025-03-16,March,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-03-16,March,Croissant,Bakery,Suburban,1,3.75,3.75
2025-03-16,March,Muffin,Bakery,Suburban,3,3.25,9.75
2025-03-16,March,Espresso,Beverage,Suburban,1,3.25,3.25
2025-03-16,March,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-03-16,March,Bagel,Bakery,Downtown,2,2.95,5.9
